날짜,고객번호,카페,음식점,여행,서점,쇼핑,온라인결제,교통,미용실,병원,주유소,화장품,편의점,주차장,문화,이동통신,학원,스포츠,부동산,자동차,기기,기타,동물병원,세탁소,영화,정육점,해외직구,택시,사우나,보험,테마파크,OTT구독,배달,해외결제,대형마트,항공사,숙박
2022-07-28,28,0,0,2646670,0,0,0,0,0,0,0,0,4000,0,53500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13800,0,10200,0,0,1689010,957660
2022-07-23,28,0,28900,0,0,0,0,0,0,69900,0,43300,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25,28,0,23600,0,0,0,0,0,0,0,0,0,0,0,0,14593,0,0,0,0,0,0,0,23940,0,39800,0,0,0,0,0,0,0,0,0,0,0
2022-07-24,28,0,24800,0,0,0,0,0,0,0,0,0,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30800,22700,0,0,0,0,0
2022-07-07,28,0,22200,0,37100,0,6800,0,0,0,0,0,6800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32500,0,0,0,0,0,0
2022-07-17,29,0,0,0,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32300,0,0,0,0,0,0,0,0,0,0
2022-07-25,29,0,26700,0,0,0,0,0,0,0,0,48200,7200,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,56400,0,0
2022-07-07,29,0,29700,0,0,0,0,0,0,51500,0,0,0,0,0,0,0,0,0,0,0,0,0,42950,0,50700,14900,0,0,0,0,0,31300,0,0,0,0
2022-07-11,29,0,15000,0,19300,0,0,0,0,0,0,0,0,38200,0,0,0,0,0,0,0,0,0,7470,0,28300,0,0,0,0,0,0,0,0,39200,0,0
2022-07-04,29,0,26900,0,0,0,0,0,28100,0,0,0,6800,0,0,0,0,0,0,0,0,0,0,0,0,0,28800,0,0,0,0,0,5500,0,0,0,0
2022-07-09,29,0,25200,0,48300,105700,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,8900,0,0,0,0,0,0,30500,0,0,0,26000,0,0,0,0
2022-07-28,29,18000,23600,0,0,0,0,0,0,144500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21400,0,0,30300,0,0,0,0,0
2022-07-29,29,0,18100,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33400,0,0,0,0,8700,0,0,0,0,0,0,0
2022-07-23,29,0,0,0,0,0,0,0,0,0,59700,0,0,0,0,0,0,0,0,0,0,5200,0,8170,0,41300,0,5800,16900,0,0,0,0,0,0,0,0
2022-07-18,29,0,17900,0,18600,0,0,0,0,0,0,0,0,5700,0,0,0,0,0,0,0,0,0,0,15700,0,0,0,26700,0,0,0,0,0,0,0,0
2022-07-20,29,0,0,0,0,0,0,0,0,0,0,25100,0,0,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65900,0,0
2022-07-16,29,0,20100,0,0,0,10500,0,0,0,0,21400,0,22300,0,0,0,0,0,4638800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-03,29,0,17600,0,0,0,0,0,0,0,0,0,0,31700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17100,0,13200,25000,37400,0,0,0,0
2022-07-30,29,0,29500,0,17500,188800,15600,0,0,0,0,0,4700,0,0,0,0,35900,0,0,0,0,0,0,0,0,0,0,28200,0,0,0,0,0,0,0,0
2022-07-13,29,10800,24900,0,0,0,0,0,20300,0,22000,0,0,0,0,0,0,46500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-06,29,0,28800,0,0,265200,32800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26100,0,0,0,0,0,0
2022-07-10,29,0,15500,0,0,297000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,0,0,0,0,0,19000,0,0,0,58600,0,0
2022-07-22,29,0,0,0,22100,0,0,0,0,0,0,0,0,0,0,23114,0,32800,0,0,0,0,294800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-19,29,0,16500,0,0,0,0,0,0,0,0,32900,0,0,0,0,0,0,0,0,0,0,559800,0,33000,0,0,0,0,21200,0,0,0,0,0,0,0
2022-07-21,29,0,22900,0,0,0,0,0,0,0,0,0,0,0,119800,0,0,0,0,0,0,0,0,0,34800,0,0,0,0,0,0,0,0,0,33800,0,0
2022-07-27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28200,33600,0,0,0,0,0,0
2022-07-18,30,0,0,0,0,202000,0,0,0,0,8200,0,9400,25200,0,0,0,0,0,0,0,0,0,0,0,0,28200,0,0,0,0,0,0,0,76300,0,0
2022-07-14,30,0,18900,0,0,0,23200,0,0,0,0,0,6900,0,110100,0,0,0,387930100,0,0,0,0,0,0,0,0,0,28000,0,0,0,0,0,51700,0,0
2022-07-13,30,0,0,0,0,114900,0,0,0,0,0,0,11500,0,74800,0,0,0,0,0,0,0,289700,0,0,0,39900,0,0,0,0,0,0,0,0,0,0
2022-07-25,30,0,0,0,35600,0,0,0,20700,0,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9200,0,0,0,0
2022-07-22,30,0,29500,0,0,188400,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,31540,0,47800,0,0,0,0,0,0,7000,0,0,0,0
2022-07-19,30,0,29300,0,0,0,10300,0,0,144400,0,0,5900,0,0,0,0,10100,0,0,0,0,0,0,0,0,0,0,31300,0,0,0,0,0,0,0,0
2022-07-10,30,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,38100,0,0,0,0,0,8900,0,0,0,0,0,0,0,0,0,0
2022-07-30,30,0,24300,0,29800,0,6600,0,0,0,0,0,9700,0,0,0,0,37200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-09,30,0,28000,0,0,243500,35700,0,0,0,0,0,8400,0,0,18171,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,39700,0,0,0,0,0,0
2022-07-04,30,0,27000,0,0,0,0,0,0,0,52800,0,11200,0,0,0,0,0,0,0,0,32600,0,0,0,0,37900,0,0,0,0,0,0,0,0,0,0
2022-07-23,30,0,26800,0,0,0,22500,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,15860,0,54200,0,0,0,0,0,0,0,0,0,0,0
2022-07-02,30,0,27500,0,0,0,0,0,0,7500,0,0,10300,0,0,0,0,0,0,0,0,0,99300,0,0,0,0,0,32900,0,0,0,0,0,0,0,0
2022-07-07,30,0,29700,0,24000,0,0,0,0,0,0,0,9000,0,0,0,0,11000,0,0,0,0,0,16940,0,52000,0,0,0,0,0,0,0,0,60300,0,0
2022-07-16,30,0,21700,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19600,0,0,27700,0,0,0,0,0,0
2022-07-31,30,0,18400,0,0,0,0,0,0,0,44800,0,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23900,0,0,0,0,0,0
2022-07-20,30,0,28700,0,0,0,0,0,0,0,0,25400,8800,0,0,0,0,0,0,0,7800,0,0,0,0,0,0,0,16100,0,0,0,0,0,0,0,0
2022-07-05,30,16200,0,0,0,0,0,0,0,0,0,10000,4700,0,0,0,0,0,0,0,33700,0,0,14680,0,31800,0,0,0,0,0,0,0,0,0,0,0
2022-07-27,30,0,23000,0,0,0,0,0,0,0,0,0,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,15800,0,37500,23000,0,0,28900,0,0,0,0
2022-07-01,30,0,16900,0,0,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,0,19600,0,0,0,0,0,0,36100,0,0,28400,28400,0,0,0,0
2022-07-29,30,0,25700,0,0,0,25600,0,0,0,0,0,9200,0,0,0,0,0,0,0,0,0,0,46170,25000,47000,7400,0,0,0,0,0,0,0,0,0,0
2022-07-26,30,4700,15800,0,0,0,0,0,0,0,0,0,8300,0,128000,0,0,0,0,0,0,0,568100,0,0,0,0,0,6100,0,0,0,0,0,0,0,0
2022-07-21,31,0,17900,0,0,0,0,0,0,0,0,0,8000,0,0,14162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86700,0,0
2022-07-04,31,0,22900,0,0,0,0,0,24500,148300,0,0,11400,0,113900,0,0,0,0,0,0,0,0,0,0,0,0,28800,0,0,0,0,0,0,0,0,0
2022-07-30,31,0,0,0,0,0,0,0,0,0,0,0,7000,0,163100,0,0,0,0,0,0,0,0,15960,0,41300,0,0,0,33000,0,0,0,0,0,0,0
2022-07-06,31,0,18700,0,0,0,0,0,0,0,0,0,5900,0,0,0,0,0,0,0,0,0,721400,0,0,0,0,0,0,38300,0,0,0,0,0,0,0
2022-07-26,31,14700,25500,0,0,0,0,0,0,0,0,0,6200,14900,0,0,0,0,0,0,0,19100,519300,0,0,0,0,0,0,0,17900,0,0,0,0,0,0
2022-07-28,31,0,17300,0,48700,0,0,0,0,0,0,0,9500,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30400,0,0,0,0
2022-07-10,31,14300,0,0,0,0,0,0,0,0,0,0,7500,30900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37200,0,33100,0,0,0,0,0
2022-07-03,31,0,0,0,0,221300,0,0,0,0,0,31600,7900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19400,39100,0,0,0,0
2022-07-24,31,0,26100,0,0,0,0,0,0,0,0,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,26500,0,0,0,27400,0,0,0,0,0,0
2022-07-17,31,0,23700,0,0,0,0,0,0,0,0,0,9500,0,134600,0,0,10700,0,0,0,0,0,0,0,0,12800,0,0,0,0,0,0,0,0,0,0
2022-07-31,31,0,19500,0,0,10100,0,0,35300,0,0,0,10800,0,0,0,0,0,0,0,0,0,0,14950,0,32400,0,0,0,0,0,0,0,0,0,0,0
2022-07-08,31,0,23600,0,25400,0,0,0,0,0,0,0,8800,0,106400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-09,31,0,20600,0,0,131300,0,0,0,0,0,19400,6700,0,0,0,0,0,0,0,0,0,0,35050,0,27900,0,0,0,0,0,0,0,0,41900,0,0
2022-07-07,31,0,0,0,0,0,0,0,38500,0,0,21100,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25200,0,0,0,20000,0,0,0,0,0
2022-07-22,31,0,29600,0,38200,0,0,0,0,0,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900,0,0,0,0,0,0,0,0,0
2022-07-19,31,0,24500,0,48100,0,0,0,0,0,0,0,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17200,0,0,0,0,95900,0,0
2022-07-05,31,0,26600,0,0,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,359600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-12,31,0,0,0,0,0,0,0,0,0,0,0,7300,0,0,0,0,0,0,0,0,0,518400,0,0,0,33100,0,0,0,23800,0,0,0,0,0,0
2022-07-14,31,0,19100,0,0,0,0,0,0,0,0,0,8800,25200,0,0,0,39100,0,0,0,0,0,0,0,0,0,0,0,0,18100,0,0,0,0,0,0
2022-07-01,31,0,19400,0,0,0,0,0,0,0,0,0,6600,27400,125100,0,0,0,0,4398500,0,0,0,0,0,0,0,0,9600,0,0,0,9700,0,0,0,0
2022-07-02,31,0,22900,0,0,0,37000,0,0,0,28800,0,6800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36300,0,0,0,0,35900,0,0,0,0
2022-07-15,31,0,17200,0,0,0,0,0,0,0,9700,0,11800,14300,0,0,0,0,0,0,0,26800,0,0,0,0,0,0,0,37200,0,0,0,0,0,0,0
2022-07-11,31,0,21100,0,20800,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15100,0,0,0,0,0,0,0,0
2022-07-13,31,0,29600,0,0,0,0,0,0,0,0,0,6400,0,73400,0,0,0,0,0,11900,0,0,0,0,0,0,0,0,0,23500,0,0,0,0,0,0
2022-07-22,32,0,17900,0,22000,0,0,0,0,0,0,11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27900,0,0,0,0,0
2022-07-28,32,13700,0,0,0,0,0,0,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6340,0,40700,0,0,0,0,0,0,0,0,0,0,0
2022-07-26,32,0,29500,0,0,0,10600,0,0,0,0,0,3500,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18400,22900,0,0,0,0,0,0
2022-07-11,32,0,24400,0,0,45800,0,0,0,0,0,35200,8800,0,0,0,0,0,0,0,0,0,0,41970,0,52300,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,32,10200,19000,0,0,0,0,0,0,0,27900,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17213,0,0,0,0,0,0,0,0,21600,0,31400,0,0,23100,0,32100,0,0,0,0,0
2022-07-14,32,0,0,0,0,0,0,0,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,0,13800,0,28900,30800,0,0,0,0,0,0,0,0,0
2022-07-09,32,14700,22000,0,0,0,0,0,0,0,0,0,7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-08,32,13300,17400,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-20,32,0,25200,0,0,178100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348400,39580,0,34200,0,0,0,0,9700,32700,0,0,0,0,0
2022-07-02,32,0,24900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44900,0,0,0,0,0,5290,0,41800,0,6600,0,0,0,0,0,0,0,0,0
2022-07-29,32,0,20800,0,0,0,0,0,0,0,0,0,7300,0,0,0,0,0,0,0,34400,24400,0,0,33100,0,0,0,35600,0,0,0,21400,0,0,0,0
2022-07-31,32,0,27800,0,0,0,0,0,19100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20900,0,0,0,0,0,0,0,0,0
2022-07-07,32,0,23700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20900,0,0,0,0,0,0,0,0,0,6700,7100,0,0,0,0,0
2022-07-18,32,0,26900,0,46200,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40600,0,0
2022-07-27,32,0,21400,0,0,0,0,0,0,0,0,27400,0,0,0,0,452841,0,0,0,0,0,0,0,0,0,0,0,31200,0,0,0,18800,0,61900,0,0
2022-07-15,32,0,17100,0,0,215400,0,0,0,0,0,0,0,0,0,0,0,22800,0,0,0,0,0,0,0,0,26700,0,0,0,0,0,0,0,0,0,0
2022-07-12,32,0,0,0,0,0,37100,0,0,0,0,0,0,0,0,0,0,33700,0,0,0,0,0,0,0,0,0,24600,0,0,0,0,0,0,0,0,0
2022-07-16,32,0,28000,0,0,282700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27700,37000,0,0,0,0,0,0,0,0
2022-07-13,32,0,26700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36900,0,0,36900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-07,33,0,27600,0,0,191400,29300,0,0,0,0,0,7200,25100,88800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36700,0,0
2022-07-11,33,0,0,0,0,0,28600,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32900,0,0,0,16600,0,0,0,0
2022-07-10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,40900,0,0,0,0,0,0,0,0,0,0,0,0,0,22700,13000,27900,0,0,0,0,0,0
2022-07-21,33,0,25500,0,0,0,0,0,0,0,35500,0,0,0,0,24294,0,0,0,0,15100,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0
2022-07-20,33,0,0,0,0,0,0,0,0,97800,0,23100,0,0,0,0,0,0,0,0,7800,0,0,0,23200,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-03,33,0,24300,0,24000,0,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35600,0,0,0,0,0,0
2022-07-19,33,14700,19100,0,39400,0,0,0,0,0,0,0,0,0,117100,0,0,0,0,0,0,0,0,0,27300,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28,33,0,16500,0,26300,0,0,0,0,0,0,0,0,0,100900,0,0,18500,90540000,0,0,0,0,0,0,0,0,0,0,19100,0,0,0,0,0,0,0
2022-07-18,33,0,20300,0,0,44700,0,0,0,0,0,16300,0,0,149500,0,0,25100,0,0,0,0,0,0,0,0,0,0,0,5600,0,0,0,0,0,0,0
2022-07-16,33,0,15700,0,0,247700,0,0,0,0,0,0,6200,25500,0,0,0,0,0,0,17300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-12,33,0,24200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31300,0,0,32640,29400,23400,0,23700,0,0,0,0,0,0,0,0,0
2022-07-04,33,0,25600,0,28900,203400,0,0,0,0,24200,0,0,0,0,0,0,0,0,0,0,0,69800,0,0,0,30000,0,0,0,0,0,0,0,0,0,0
2022-07-09,33,0,24100,0,0,0,0,0,0,140200,0,0,5600,0,54800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16300,0,0,0,0,0
2022-07-27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18100,0,0,0,0,0,0,0,0,0,38400,0,0,0,0,0,0,0,0,0
2022-07-06,33,0,24200,0,0,0,0,0,0,97500,58200,0,0,0,0,0,0,0,0,0,0,28500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,33,0,18000,0,0,123200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12600,0,0,0,0,0,0,0,0
2022-07-13,33,0,27100,0,0,0,0,0,0,0,0,19400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0,37000,0,0,0,0,0
2022-07-26,33,0,20300,0,0,139300,0,0,0,0,11100,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39600,0,0,0,0,0
2022-07-22,33,0,18900,0,26600,0,0,0,0,0,0,0,3900,0,0,0,0,0,0,0,0,13600,0,0,0,0,0,0,0,0,0,0,37400,0,0,0,0
2022-07-02,33,0,26900,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,30460,14500,49800,0,0,0,12600,15600,0,0,0,0,0,0
2022-07-17,33,0,0,0,32800,0,7300,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,15400,0,0,0,0,18900,0,0,0,0,66400,0,0
2022-07-11,34,0,21500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19600,0,0,28400,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-07,34,0,19600,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34200,0,0,0,0,0
2022-07-13,34,0,0,0,0,0,37300,0,0,0,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,23500,0,0,0,0,0,97500,0,0
2022-07-28,34,0,25900,0,0,0,0,0,0,0,0,0,0,33300,103600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12200,0,28400,0,0,0,0
2022-07-19,34,0,16900,0,0,0,0,0,0,0,0,0,4300,36700,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10200,0,0,0,0,0
2022-07-27,34,0,0,0,48600,0,0,0,0,0,37600,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900,35100,0,0,0,0,0,0,0
2022-07-29,34,0,24400,0,0,0,0,0,0,0,58800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39600,0,0,26900,0,0,0,0
2022-07-08,34,11800,18300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19400,0,0,0,0,15500,0,0,0,0,0,0,0
2022-07-01,34,0,22300,0,0,0,0,0,0,0,27600,0,6300,0,0,0,0,0,0,0,0,8100,0,0,13500,0,0,32400,0,0,0,0,0,0,0,0,0
2022-07-22,34,0,29400,0,0,0,22700,0,32300,122500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0
2022-07-09,34,0,0,0,0,147000,0,0,0,41800,0,0,0,7700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35500,0,0,0,0,0,0
2022-07-02,34,0,19800,0,0,0,0,0,0,58800,0,0,0,10900,151700,0,0,0,0,0,0,0,117700,0,0,0,0,0,0,0,29400,0,0,0,0,0,0
2022-07-25,34,15600,15300,0,0,0,0,0,0,0,0,36500,8200,0,0,0,0,0,0,0,0,0,0,42860,0,29500,0,6000,0,0,0,0,0,0,0,0,0
2022-07-26,34,12900,0,0,0,0,0,0,0,0,0,0,9700,12700,0,0,430783,0,0,0,0,0,0,28900,0,37000,0,0,0,0,0,0,0,0,0,0,0
2022-07-24,34,0,24800,0,0,0,0,0,0,0,0,0,5300,0,142000,0,0,0,0,0,0,0,0,0,0,0,0,0,19400,0,0,0,12700,0,0,0,0
2022-07-23,34,0,27000,0,0,169600,0,0,0,65900,0,0,9300,0,0,23892,0,0,0,0,0,0,0,42500,0,21800,0,0,10600,0,0,0,0,0,0,0,0
2022-07-14,34,0,25600,0,0,0,14300,0,0,0,0,42900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-21,34,0,0,0,0,0,0,0,0,0,0,24500,3300,22000,0,0,0,0,0,0,0,0,0,0,0,0,39100,0,0,0,0,0,0,0,0,0,0
2022-07-04,34,0,29100,0,0,0,0,0,0,43800,0,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,37200,0,0,0,0,0,52800,0,0
2022-07-18,34,0,18900,0,0,0,0,0,17800,0,0,44600,0,0,0,0,0,0,0,0,22400,0,0,0,0,0,12600,0,0,0,0,0,0,0,0,0,0
2022-07-20,34,13000,27100,0,0,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35900,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-21,35,0,0,0,0,0,0,0,0,0,54500,0,6400,36500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10700,0,0,0,0,90000,0,0
2022-07-01,35,0,18900,0,0,0,0,0,0,0,0,24400,0,19400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38700,0,0,0,0,0
2022-07-04,35,0,24300,0,0,0,31300,0,0,51800,0,0,0,0,0,0,0,0,0,0,17400,0,0,0,0,0,0,0,0,0,26100,0,0,0,0,0,0
2022-07-25,35,10800,21800,0,0,0,0,0,0,0,0,0,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,11100,0,0,0,0,38200,0,0,36800,0,0
2022-07-09,35,0,23800,0,0,104500,0,0,0,62800,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,48500,0,0,0,0,0,11400,0,0,0,0,0
2022-07-05,35,0,27900,0,0,221000,0,0,0,50100,0,0,7500,0,0,0,0,0,0,0,0,14800,0,0,26600,0,0,5800,0,0,0,0,0,0,0,0,0
2022-07-24,35,16500,0,0,0,0,0,0,0,0,0,0,0,0,65100,0,0,0,0,0,21800,0,0,0,0,0,0,0,0,0,0,0,6300,0,0,0,0
2022-07-12,35,0,19300,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16200,0,0,24200,0,0,0,0,0,0
2022-07-19,35,0,26100,0,0,0,0,0,0,0,23200,0,5000,15000,0,26045,0,23500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22,35,0,20900,0,0,0,0,0,0,0,49900,0,5900,0,0,0,0,0,0,0,0,0,0,0,25200,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-06,35,0,18900,0,0,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,22500,183600,0,0,0,0,0,0,8300,0,0,0,0,0,0,0
2022-07-02,35,5700,0,0,0,0,0,0,0,0,0,0,3700,39300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,35,0,25900,0,0,0,0,0,0,57600,0,0,6000,32800,0,0,0,0,0,0,0,21600,264700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-10,35,7600,16300,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,0,28400,0,0,0,0,0,0
2022-07-03,35,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,34600,0,0,0,0,0,0,18000,0,0,0,0,0,0,13000,0,0,0,0,0
2022-07-08,35,0,21200,0,0,0,0,0,0,0,0,0,0,37400,61800,0,0,0,0,0,0,0,0,0,0,0,37800,0,0,0,0,0,0,0,86800,0,0
2022-07-07,35,0,17500,0,45200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38500,0,0,25100,0,0,0,51700,0,0
2022-07-16,35,0,22300,0,0,0,0,0,0,0,0,0,4700,31900,0,0,0,0,0,0,0,0,0,0,0,0,19600,0,0,0,0,0,0,0,0,0,0
2022-07-29,35,17200,26900,0,0,31300,0,0,0,0,0,0,0,0,0,0,0,0,0,4029900,0,10800,0,0,0,0,10200,0,0,0,0,0,0,0,0,0,0
2022-07-27,35,0,18900,0,0,276600,0,0,0,0,0,0,3100,0,0,0,0,0,0,0,0,0,0,0,33900,0,0,0,0,0,0,0,36300,0,0,0,0
2022-07-17,36,0,29900,0,0,0,0,0,0,10100,0,28700,4600,11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-06,36,0,20200,0,0,0,0,0,0,52600,0,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900,0,0,5500,0,0,0,0,0,0
2022-07-29,36,0,24100,0,0,0,0,0,12700,70100,0,0,6500,0,151600,0,0,44700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25,36,0,28900,0,20400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24300,0,0,0,36100,0,0,0,0,0
2022-07-23,36,0,26500,0,0,0,0,0,0,0,0,0,3900,0,0,0,0,0,0,0,0,36600,0,0,0,0,0,0,0,0,20100,0,0,0,86600,0,0
2022-07-28,36,0,25900,0,0,0,0,0,0,0,0,0,0,0,152800,29241,0,0,0,0,0,0,0,0,9200,0,0,0,12200,0,0,0,0,0,0,0,0
2022-07-19,36,5800,24300,0,34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0
2022-07-04,36,0,23800,0,17600,0,0,0,0,0,0,0,0,0,108100,0,0,0,0,0,0,0,0,0,23800,0,0,0,0,27700,0,0,0,0,76500,0,0
